_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
1119,,417,E,189.693,193.972,93.77,9.55,0.79,AC,CAMPBELL DRIVE,SCHEEL DRIVE,FWY
1120,,417,W,0,8.385,87.83,8.93,0.84,AC,QUEBEC-ONTARIO BDY,HWY 17 IC-9,FWY
1121,,417,W,8.385,18.537,83.59,9.58,1.28,PC,HWY 17 IC-9,1.8 KM WEST OF PRESCOTT AND RUSSELL RD 10 IC-17,FWY
1122,,417,W,18.537,30.392,89.94,9.74,1.25,PC,1.8 KM WEST OF PRESCOTT AND RUSSELL RD 10 IC-17,2.95 KM WEST OF HWY 34 IC-27,FWY
1123,,417,W,30.392,43.883,77.97,8.33,1.44,PC,2.95 KM WEST OF HWY 34 IC-27,GREENFIELD RD CO RD 30,FWY
1124,,417,W,43.883,55.949,69.83,7.67,1.73,AC,GREENFIELD RD CO RD 30,KENYON-ROXBOROUGH TWP BDY,FWY
1125,,417,W,55.949,64.756,92.89,9.5,0.86,AC,KENYON-ROXBOROUGH TWP BDY,CNR OH(EBL) S-ALEXAN,FWY
1126,,417,W,64.756,78.852,66.22,7.25,1.71,AC,CNR OH(EBL) S-ALEXAN,LIMOGES RD IC-79 - RUSSELL RD 5,FWY
1127,,417,W,78.852,98.409,92.64,9.37,0.73,AC,LIMOGES RD IC-79 - RUSSELL RD 5,PIPERVILLE RD,FWY
1128,,417,W,98.409,105.516,88.08,9.12,1.04,AC,PIPERVILLE RD,OTTAWA/CARLETON RD 26 OP (RUSSELL RD),FWY
1129,,417,W,105.516,116.434,79.67,8.27,1.14,AC,OTTAWA/CARLETON RD 26 OP (RUSSELL RD),E JCT HWY 17 IC-113,FWY
1130,,417,W,116.434,120.59,85.9,9.14,1.12,CO,E JCT HWY 17 IC-113,NICHOLAS ST IC,FWY
1131,,417,W,120.59,126.152,77.12,8.33,1.29,CO,NICHOLAS ST IC,ISLAND PARK DR IC-123,FWY
1132,,417,W,126.152,128.693,85.39,9.49,1.44,CO,ISLAND PARK DR IC-123,MAITLAND AV IC-126,FWY
1133,,417,W,128.693,130.467,86.64,9.07,1,CO,MAITLAND AV IC-126,WOORDRUFFE AVE,FWY
1134,,417,W,130.467,134.227,71.91,7.6,1.37,AC,WOORDRUFFE AVE,HWY 416/417 IC,FWY
1135,,417,W,134.227,136.758,77.71,8.09,1.18,AC,HWY 416/417 IC,MOODIE DR IC 134,FWY
1136,,417,W,136.758,140.785,65.29,6.95,1.47,AC,MOODIE DR IC 134,EAGLESON RD. IC 138,FWY
1137,,417,W,140.785,144.394,88.27,9.03,0.9,AC,EAGLESON RD. IC 138,CARP RIVER BR,FWY
1138,,417,W,144.394,149.13,90.05,9.26,0.94,AC,CARP RIVER BR,HWY 7 & W JCT HWY 17 IC-145,FWY
1139,,417,W,149.13,160.212,93.99,9.54,0.75,AC,HWY 7 & W JCT HWY 17 IC-145,1.5 KM W OF CTY RD 49 (MARCH RD),FWY
1140,,417,W,160.212,167.65,92.65,9.35,0.7,AC,1.5 KM W OF CTY RD 49 (MARCH RD),1.372 KM W OF PANMURE RD IC 163,FWY
1141,,417,W,167.65,185.195,68.63,7.58,1.78,AC,1.372 KM W OF PANMURE RD IC 163,MADAWASKA RIVER BRIDGE,FWY
1142,,417,W,185.195,189.693,66.46,7.33,1.77,AC,MADAWASKA RIVER BRIDGE,CAMPBELL DRIVE,FWY
1143,,417,W,189.693,193.972,85.69,8.89,1.08,AC,CAMPBELL DRIVE,SCHEEL DRIVE,FWY
1144,,420,E,1.535,4.697,87.81,9.28,1.26,AC,STANLEY AVE,NIAG FALLS - MONTROSE RD - NIAG,FWY
1145,,420,W,1.535,4.697,87.57,9.27,1.28,AC,STANLEY AVE,NIAG FALLS - MONTROSE RD - NIAG,FWY
1146,,427,N,0.61,7.922,78.87,8.7,1.42,CO,QEW IC,ETOBICOKE-HWYS 401/27 IC-45,FWY
1147,,427,N,7.922,10.396,85.93,9.02,1.2,AC,ETOBICOKE-HWYS 401/27 IC-45,DIXON RD,FWY
1148,,427,N,10.396,14.239,79.01,8.11,1.03,AC,DIXON RD,ETOBICOKE-REXDALE BV IC,FWY
1149,,427,N,14.239,16.067,90.57,9.28,0.9,AC,ETOBICOKE-REXDALE BV IC,FINCH AV,FWY
1150,,427,N,16.067,19.929,91.68,9.57,1.1,AC,FINCH AV,HWY 7,FWY
1151,,427,N,19.929,23.723,92.67,9.61,1.01,AC,HWY 7,RUTHERFORD RD,FWY
1152,,427,N,23.723,26.621,89.06,9.6,1.48,AC,RUTHERFORD RD,MAJOR MACKENZIE DR,FWY
1153,,427,S,0.61,7.922,69.13,7.82,1.63,CO,QEW IC,ETOBICOKE-HWYS 401/27 IC-45,FWY
1154,,427,S,7.922,10.396,89.93,9.58,1.34,AC,ETOBICOKE-HWYS 401/27 IC-45,DIXON RD,FWY
1155,,427,S,10.396,14.239,89.83,9.27,0.98,AC,DIXON RD,ETOBICOKE-REXDALE BV IC,FWY
1156,,427,S,14.239,16.067,93.14,9.52,0.84,AC,ETOBICOKE-REXDALE BV IC,FINCH AV,FWY
1157,,427,S,16.067,19.929,91.81,9.54,1.04,AC,FINCH AV,HWY 7,FWY
1158,,427,S,19.929,23.723,92.95,9.62,0.99,AC,HWY 7,RUTHERFORD RD,FWY
1159,,427,S,23.723,26.621,86.77,9.51,1.68,AC,RUTHERFORD RD,MAJOR MACKENZIE DR,FWY
1160,,427,N,0.274,0.838,61.86,7.39,1.95,CO,ETOBICOKE - EVANS AVE,THE QUEENSWAY,FWY
1161,,427,N,0.838,7.922,72.79,7.8,1.28,CO,THE QUEENSWAY,ETOBICOKE-HWYS 401/27 IC-45,FWY
1162,,427,S,0.274,1.324,69.13,8.87,2.43,CO,ETOBICOKE - EVANS AVE,NORTH QUEEN ST,FWY
1163,,427,S,1.324,7.922,71.83,8.19,1.67,CO,NORTH QUEEN ST,ETOBICOKE-HWYS 401/27 IC-45,FWY
1164,,48,B,14.127,28.425,90.61,9.43,1.07,AC,MARKHAM - MAJOR MACKENZIE,BALLANTRAE - YORK RD 15,ART
1165,,48,B,28.425,39.846,87.9,9.29,1.26,AC,BALLANTRAE - YORK RD 15,1.3 KM N OF YORK RD 13 - MT ALBERT,ART
1166,,48,B,39.846,57.053,94.41,9.65,0.83,AC,1.3 KM N OF YORK RD 13 - MT ALBERT,.5 KM SOUTH OF YORK RD 9,ART
1167,,48,B,57.053,61.509,72.04,7.63,1.39,AC,.5 KM SOUTH OF YORK RD 9,4 KM NORTH OF YORK RD 9,ART
1168,,48,B,61.509,71.001,90.41,9.3,0.94,AC,4 KM NORTH OF YORK RD 9,DURHAM RD 23,ART
1169,,48,B,71.001,79.519,93.8,9.61,0.86,AC,DURHAM RD 23,S JCT HWY 12 (BEAVERTON BYPASS),ART
1170,,49,B,20.083,25.742,81.81,8.61,1.26,AC,PRINCE EDWARD-HASTINGS CTY BDY,TYENDINAGA TWP RD L31,COL
1171,,5,B,72.032,84.733,79,8.12,1.05,AC,HWY 6 - CLAPPISON COR'S,HWY 8 - PETERS CORS,ART
1172,,58,B,0,4.999,92.89,9.5,1.68,AC,HWY 3 (PORT COLBORNE),.3 KM S OF NIAGARA RD 23 (FORKS RD),ART
1173,,58,B,4.999,7.22,81,8.78,1.57,AC,.3 KM S OF NIAGARA RD 23 (FORKS RD),WELLAND - HWY 58A,ART
1174,,58,B,25.237,29.579,92.89,9.5,2.61,AC,E JCT HWY 20 - BLACK HORSE CORS,HWY 7186 - THOROLD STONE RD,ART
1175,,58,E,29.579,33.519,69.42,8.1,1.81,CO,HWY 7186 - THOROLD STONE RD,HWY 406 - ST DAVIDS RD,FWY
1176,,58,W,29.579,33.519,73.19,8.35,1.66,CO,HWY 7186 - THOROLD STONE RD,HWY 406 - ST DAVIDS RD,FWY
1177,,58,B,0,5.128,81.21,8.45,1.15,AC,RAMP TO HWY 140,HWY 58 - WEST SIDE RD,ART
1178,,6,B,7.764,20.32,94.01,9.65,0.88,AC,PORT DOVER LIFT BRIDGE,JARVIS S LTS,COL
1179,,6,B,22.747,30.398,90.48,9.27,0.9,AC,JARVIS N LT (300 M S REG RD 69),HAGERSVILLE S LT ( REG RD 9 ),ART
1180,,6,B,32.121,43.08,91.33,9.38,0.91,AC,HAGERSVILLE N LT,CALEDONIA S LT,ART
1181,,6,B,43.08,49.577,91.05,9.69,1.32,AC,CALEDONIA S LT,CALEDONIA N LT,ART
1182,,6,B,49.577,55.696,90.27,9.17,0.8,AC,CALEDONIA N LT,JCT 7273/OLD 6 - NEW 6,ART
1183,,6,B,55.696,65.367,93.67,9.63,0.9,AC,JCT 7273/OLD 6 - NEW 6,HWY 403/ GARNER RD,ART
1184,,6,B,81.16,87.341,89.94,9.21,0.9,AC,HWY 5 - CLAPPISON'S CORS,CONCESSION RD 6 W,ART
1185,,6,B,87.341,95.108,95.06,9.58,0.66,AC,CONCESSION RD 6 W,1.0 KM N OF HAMILTON RD 97,ART
1186,,6,B,95.108,99.409,81.36,8.25,0.89,AC,1.0 KM N OF HAMILTON RD 97,0.3 KM N OF HAMILTON/WELLINGTON BDY,ART
1187,,6,B,99.409,103.124,78.57,8.69,1.79,AC,0.3 KM N OF HAMILTON/WELLINGTON BDY,MORRISTON (142 M S REG RD 36),ART
1188,,6,B,103.124,104.033,77.9,8.52,1.67,AC,MORRISTON (142 M S REG RD 36),JCT HWY 401 (IC 299),ART
1189,,6,B,126.431,130.315,87.25,9,1.74,AC,GUELPH N. LTS.,ELORA RD.-WELLINGTON RD. 7,ART
1190,,6,B,130.315,143.328,88.9,9.24,1.07,AC,ELORA RD.-WELLINGTON RD. 7,FERGUS S. LTS. C-LINK,ART
1191,,6,B,146.581,163.441,86.93,9.07,1.13,AC,FERGUS N. LTS,CONTESTOGA RIVER BRIDGE (ARTHUR),ART
1192,,6,B,165.387,176.809,88.29,9.07,0.95,AC,ARTHUR N. LTS.,SMOKEY CREEK BRIDGE,ART
1193,,6,B,176.809,185.895,96.57,9.76,0.67,AC,SMOKEY CREEK BRIDGE,MT FOREST S LTS - BENTLEY ST,ART
1194,,6,B,188.793,200.863,94.3,9.6,0.78,AC,MOUNT FOREST N LTS,N GREY RD 9,ART
1195,,6,B,200.863,210.167,84.22,8.84,1.21,AC,N GREY RD 9,DURHAM S LTS - DOUGLAS ST,ART
1196,,6,B,212.447,226.806,90.36,9.42,1.09,AC,DURHAM N LTS - L 24 (WATER TOWER),DORNOCH - GREY RD 25,ART
1197,,6,B,226.806,242.942,85.51,9.38,1.69,AC,DORNOCH - GREY RD 25,MCNABB ST (CHATSWORTH),ART
1198,,6,B,243.373,254.955,93.09,9.57,0.91,AC,HWY 10 - SYDENHAM/TORONTO STS,OWEN SOUND S LTS - FOURTH ST,ART
1199,,6,B,258.906,261.545,78.19,8.2,1.25,AC,OWEN SOUND W LT (9TH AVE),JCT HWY 6&21 (SPRINGMOUNT),ART
1200,,6,B,261.545,275.553,92.15,9.55,1.01,AC,JCT HWY 6&21 (SPRINGMOUNT),HEPWORTH,ART
1201,,6,B,275.553,286.869,82.83,8.84,1.4,AC,HEPWORTH,WIARTON S LT (ELM ST),ART
1202,,6,B,288.858,298.521,79.34,8.23,1.13,AC,WIARTON N LT (300 M N BRUCE RD 13),WEIRS RD,ART
1203,,6,B,298.521,318.339,93.95,9.57,0.79,AC,WEIRS RD,FERNDALE (600 M N BRUCE RD 9),ART
1204,,6,B,318.339,333.614,84.49,8.9,1.25,AC,FERNDALE (600 M N BRUCE RD 9),LINDSAY TWP RD 20,ART
1205,,6,B,333.614,361.99,96.15,9.76,0.73,AC,LINDSAY TWP RD 20,TOBERMONY (MAPLE GOLF CRESCENT),ART
1206,,6,B,361.99,363.863,85.02,9.02,1.32,AC,TOBERMONY (MAPLE GOLF CRESCENT),TOBERMORY (END OF HWY),ART
1207,,6,B,363.864,387.171,73.86,7.82,1.37,AC,TOBERMORY (END OF HWY),0.8 KM NORTH OF COWAN'S SIDE ROAD,COL
1208,,6,B,387.171,410.826,62.64,6.26,1,AC,0.8 KM NORTH OF COWAN'S SIDE ROAD,0.3 KM S OF 10 MILE POINT LOOKOUT,COL
1209,,6,B,410.826,427.1,92.03,9.64,1.13,AC,0.3 KM S OF 10 MILE POINT LOOKOUT,LITTLE CURRENT S LIMITS,COL
1210,,6,B,428.546,431.361,83.36,9.09,1.63,AC,0.5KM S OF LITTLE CURRENT SWING BRIDGE (SIMS ST),2.4 KM N OF LITTLE CURRENT SWING BRIDGE,COL
1211,,6,B,431.361,447.464,94.99,9.66,0.76,AC,2.4 KM N OF LITTLE CURRENT SWING BRIDGE,18.5 KM N OF LITTLE CURRENT SWING BRIDGE,COL
1212,,6,B,447.464,459.433,86.06,8.94,1.09,AC,18.5 KM N OF LITTLE CURRENT SWING BRIDGE,2KM S OF FOX LAKE RD.,COL
1213,,6,B,459.433,473.316,76.51,7.97,1.2,AC,2KM S OF FOX LAKE RD.,FOSTER DR (PARK ENT) W ESPANOLA,COL
1214,,6,B,477.246,479.916,83.29,9.19,1.76,AC,TUDHOPE ST,HWY 17,COL
1215,,6,N,78.231,81.16,75.35,8.04,1.44,AC,HWY 403 I/C,HWY 5 - CLAPPISON'S CORS,FWY
1216,,6,N,108.393,114.116,85.89,8.86,1.02,AC,HWY 401,CLAIR RD,FWY
1217,,6,N,114.116,120.032,68.35,7.05,1.18,AC,CLAIR RD,WELLINGTON ST IC,FWY
1218,,6,N,120.032,123.743,73.47,8.06,1.71,AC,WELLINGTON ST IC,HWY 7,FWY
1219,,6,S,78.231,81.16,83.14,9.07,1.63,AC,HWY 403 I/C,HWY 5 - CLAPPISON'S CORS,FWY
1220,,6,S,108.393,114.116,59.56,5.87,0.94,AC,HWY 401,CLAIR RD,FWY
1221,,6,S,114.116,120.032,90.43,9.55,1.24,AC,CLAIR RD,WELLINGTON ST IC,FWY
1222,,6,S,120.032,123.743,82.26,8.84,1.48,AC,WELLINGTON ST IC,HWY 7,FWY
1223,,60,B,0,0.719,76.98,8.69,2,AC,RENFREW - HWY 17,RENFREW - END OF ASSUMED,ART
1224,,60,B,5.908,26.13,78.23,8.25,1.31,AC,RENFREW W LTS - L14-15,DOUGLAS - S JCT RENFREW RD 5,ART
1225,,60,B,26.13,40.745,70.01,7.33,1.3,AC,DOUGLAS - S JCT RENFREW RD 5,EGANVILLE E LTS L 15-16,ART
1226,,60,B,46.1,56.203,94.39,9.78,0.99,AC,N JCT HWY 41 & 60,RENFREW RD. 30 (GOLDEN LAKE),ART
1227,,60,B,56.203,63.762,94.5,9.76,0.95,AC,RENFREW RD 30-LAKE DORE RD(N),500M EAST OF MCMILLIAN RD,ART
1228,,60,B,63.762,74.874,95.39,9.73,0.79,AC,500M EAST OF MCMILLIAN RD,RENFREW RD 512 (KILLALOE),ART
1229,,60,B,74.874,88.818,82.33,8.44,0.99,AC,RENFREW RD 512 (KILLALOE),REFREW RD 66/WILNO SOUTH RD (S),ART
1230,,60,B,88.818,98.122,65.06,7.03,1.6,AC,REFREW RD 66/WILNO SOUTH RD (S),BARRY'S BAY E LTS - SHERWOOD TWP L184-185,ART
1231,,60,B,99.791,106.665,63.16,6.71,1.47,AC,BARRY'S BAY W LTS L 178-179,OPEONGO RD - E JCT (N),ART
1232,,60,B,106.665,113.75,56.16,5.9,1.43,AC,OPEONGO RD - E JCT (N),RENFREW NIPPISSING CTY BDY,ART
1233,,60,B,113.75,127.788,66.59,7.25,1.66,AC,RENFREW NIPPISSING CTY BDY,600 M WEST SEC HWY 523,ART
1234,,60,B,127.788,146.12,93.62,9.6,0.87,AC,600 M WEST SEC HWY 523,HWY 127,ART
1235,,60,B,146.12,173.607,93.36,9.62,0.93,AC,HWY 127,KEARNEY CREEK BRIDGE,ART
1236,,60,B,173.607,187.591,93.65,9.62,0.89,AC,KEARNEY CREEK BRIDGE,ALGONQUIN PK STN RD (CACHE LAKE RD),ART
1237,,60,B,187.591,211.498,79.28,8.22,1.13,AC,ALGONQUIN PK STN RD (CACHE LAKE RD),ALGONQUIN PK W GATES,ART
1238,,60,B,211.498,221.152,94.66,9.74,0.9,AC,ALGONQUIN PK W GATES,OXTONGUE RIVER BR,ART
1239,,60,B,221.152,232.12,91.51,9.53,1.07,AC,OXTONGUE RIVER BR,JCT HWY 35,ART
1240,,60,B,232.12,247.329,92.97,9.69,1.07,AC,JCT HWY 35,HIDDEN VALLEY RD,ART
1241,,60,B,247.329,253.789,87.21,9.05,1.07,AC,HIDDEN VALLEY RD,0.5 KM W OF MUSKOKA ROAD 3,ART
1242,,60,B,253.789,255.742,80.81,8.53,1.3,AC,0.5 KM W OF MUSKOKA ROAD 3,HIGHWAY 11 (HUNTSVILLE),ART
1243,,61,B,0,20.834,85.87,8.78,0.92,AC,PIGEON R - INTERNATIONAL BR,0.4 KM NORTH OF JARVIS BAY ROAD,ART
1244,,61,B,20.834,39.645,56.69,6.22,1.74,AC,0.4 KM NORTH OF JARVIS BAY ROAD,0.4 KM SOUTH OF HWY 130,ART
1245,,61,B,39.645,53.591,75.69,7.99,1.33,AC,0.4 KM SOUTH OF HWY 130,0.7 KM N OF CHIPPEWA RD (HWY 61B),ART
1246,,61,B,53.591,58.096,64.62,7.2,1.86,AC,0.7 KM N OF CHIPPEWA RD (HWY 61B),ARTHUR ST,ART
1247,,61,B,58.096,61.109,83.38,8.74,1.21,AC,ARTHUR ST,HARBOUR EXPRESSWAY,ART
1248,,62,B,0.505,12.171,94.18,9.79,1.03,AC,BLOOMFIELD (W LTS),0.2 KM S OF PRINCE EDWARD RD 14 (CROFTON),ART
1249,,62,B,12.171,26.717,89.95,9.45,1.18,AC,0.2 KM S OF PRINCE EDWARD RD 14 (CROFTON),BELLEVILLE S LTS (0.5 KM S OF W JCT HWY 2),ART
1250,,62,B,32.087,37.426,82.01,8.78,1.44,AC,HWY 401 (BELLEVILLE),800M N OF ASHLEY ST,ART
1251,,62,B,37.426,40.397,92.02,9.53,1,AC,800M N OF ASHLEY ST,300M N HASTINGS RD 14,ART
1252,,62,B,40.397,57.2,92.21,9.46,0.89,AC,300M N HASTINGS RD 14,1.0 KM S OF SLAB ST (IVANHOE),ART
1253,,62,B,57.2,69.493,69.66,7.68,1.76,AC,1.0 KM S OF SLAB ST (IVANHOE),MADOC S LTS-1.4 KM N OF MOIRA LAKE BR,ART
1254,,62,B,71.14,85.987,93.49,9.61,0.9,AC,MADOC N. LTS. (HWY 7),1.2 KM S OF BANNOCKBURN RD,ART
1255,,62,B,85.987,101.426,76.44,8.21,1.5,AC,1.2 KM S OF BANNOCKBURN RD,5.3 KM N OF CLEVELAND RD,ART
1256,,62,B,101.426,119.032,72.94,7.91,1.6,AC,5.3 KM N OF CLEVELAND RD,0.3 KM S OF HASTINGS CTY RD 620,ART
1257,,62,B,119.032,133.93,94.67,9.69,0.84,AC,0.3 KM S OF HASTINGS CTY RD 620,0.3 KM S OF DETLOR RD (L'AMBLE),ART
1258,,62,B,133.93,139.96,93.35,9.79,1.14,AC,0.3 KM S OF DETLOR RD (L'AMBLE),BANCROFT S LTS (O.3 KM N OF QUARRY RD),ART
1259,,62,B,147.312,157.575,88.81,9.23,1.07,AC,BANCROFT N LIMITS (2.3 KM N OF EAGLES NEST RD,0.6 KM N OF HICKEY SETTLMENT RD,ART
1260,,62,B,157.575,165.77,87.79,9.2,1.17,AC,0.6 KM N OF HICKEY SETTLMENT RD,JUNCTION HIGHWAY 127 (MAYNOOTH),ART
1261,,63,B,5.4,24.305,66.38,7.16,1.58,AC,NORTH BAY-LEES RD,16.7KM S OF HWY 533,COL
1262,,63,B,24.305,42.198,77.75,8.41,1.56,AC,16.7KM S OF HWY 533,1.1 KM N JCT HWY 533,COL
1263,,63,B,42.198,65.608,91.54,9.46,0.98,AC,1.1 KM N JCT HWY 533,END OF HWY,COL
1264,,64,B,0,10.483,88.53,9.11,0.96,AC,HWY 69,0.6KM E OF MOONLIGHT BAY RD. /PINE BEACH RD.,LOC
1265,,64,B,10.483,18.35,88.99,9.18,0.99,AC,0.6KM E OF MOONLIGHT BAY RD. /PINE BEACH RD.,SEC HWY 528,LOC
1266,,64,B,18.35,22.455,47.74,5.55,2.13,AC,SEC HWY 528,0.8 KM N OF SEC HWY 535,LOC
1267,,64,B,22.455,41.158,46.95,5.37,2.02,AC,0.8 KM N OF SEC HWY 535,19.5 KM N OF SEC HWY 535,LOC
1268,,64,B,41.158,58.626,87.25,9,0.83,AC,19.5 KM N OF SEC HWY 535,NORTHWEST BAY BR (LAVIGNE BR),LOC
1269,,64,B,58.626,72.05,92.89,9.5,0.97,AC,NORTHWEST BAY BR (LAVIGNE BR),JCT HWY 17,LOC
1270,,64,B,89.506,110.45,62.93,6.64,1.41,AC,STURGEON FALLS N LTS,FIELD-SEC HWY 539,LOC
1271,,64,B,110.45,122.632,86.67,8.84,0.89,AC,FIELD-SEC HWY 539,ISLAND LAKE ROAD,LOC
1272,,64,B,122.632,145.05,90.5,9.14,0.74,AC,ISLAND LAKE ROAD,JCT HWY 11,LOC
1273,,65,B,0,21.939,80.99,8.37,1.08,AC,QUEBEC-ONTARIO PROV BDY,JCT ARMSTRONG ST (NEW LISKEARD) AND HWY 65,COL
1274,,65,B,21.939,22.739,46.88,6.03,2.82,AC,JCT ARMSTRONG ST (NEW LISKEARD) AND HWY 65,N JCT HWY 65 AND HWY 11,COL
1275,,65,B,25.439,47.969,67.27,7.22,1.53,AC,S JCT HWY 65 AND HWY 11,KERNS TWP RD C 3-4,LOC
1276,,65,B,47.969,60.206,88.58,9.14,0.99,AC,KERNS TWP RD C 3-4,HENWOOD TWP RD L10-11-KENABEEK RD,LOC
1277,,65,B,60.206,74.91,91.91,9.26,0.69,AC,HENWOOD TWP RD L10-11-KENABEEK RD,1KM W OF BARBER CANE TWP. RD (BARBER TWP RD 1),LOC
1278,,65,B,74.91,89.293,91.92,9.21,0.63,AC,1KM W OF BARBER CANE TWP. RD (BARBER TWP RD 1),ELK LAKE-E JCT SEC HWY 560,LOC
1279,,65,B,89.293,108.012,52.35,6.24,2.35,AC,ELK LAKE-E JCT SEC HWY 560,SYDNEY CK BR,LOC
1280,,65,B,108.012,123.339,84.33,8.89,1.26,AC,SYDNEY CK BR,HWY 66,LOC
1281,,66,B,0,19.9,77.11,8.05,1.21,AC,QUEBEC-ONTARIO PROV BDY,2.3 KM W OF SEC HWY 624,COL
1282,,66,B,19.9,43.027,92.54,9.4,0.78,AC,2.3 KM W OF SEC HWY 624,KIRKLAND LAKE E LTS-0.3KM E OF BURNSIDE DR,COL
1283,,66,B,46.659,59.22,63.63,7.08,1.85,AC,CHAPUT HUGHES ROAD,HIGHWAY 11,COL
1284,,66,B,59.22,76.512,80.11,8.47,1.32,AC,HIGHWAY 11,17.2KM W OF HWY 11(SWASTIKA TREE NURSERY RD),COL
1285,,66,B,76.512,88.802,70.65,7.84,1.82,AC,17.2KM W OF HWY 11(SWASTIKA TREE NURSERY RD),10.6 KM E OF HWY 65,COL
1286,,66,B,88.802,104.02,88.84,9.24,1.08,AC,10.6 KM E OF HWY 65,SEC HWY 566,COL
1287,,67,B,0,8.394,89.98,9.22,0.9,AC,N JCT HWY 11 (PORQUIS JCT),2.1KM E OF GENEST RD N(IROQUIOS FALLS E LTS),LOC
1288,,67,B,8.394,9.216,67.49,8.17,2.64,AC,2.1KM E OF GENEST RD N(IROQUIOS FALLS E LTS),MAIN ST / RAILWAY ST,LOC
1289,,67,B,9.216,9.9,13.29,4.52,5.49,AC,MAIN ST / RAILWAY ST,DE TROYES AVE,LOC
1290,,69,B,0,19.62,59.63,6.33,1.48,AC,1.7KM N OF HWY 559,HUNTSVILLE-SUDBURY DIST BDY,FWY
1291,,69,B,19.62,46.287,57.85,6.26,1.64,AC,HUNTSVILLE-SUDBURY DIST BDY,N JCT SEC HWY 529,FWY
1292,,69,B,46.287,64.285,71.86,7.55,1.31,AC,N JCT SEC HWY 529,SEC HWY 522,FWY
1293,,69,B,64.285,76.663,88.66,9.09,0.92,AC,SEC HWY 522,FRENCH RIVER BR,FWY
1294,,69,B,76.663,81.575,94.11,9.5,0.69,AC,FRENCH RIVER BR,3.2 KM S OF HWY 637 IC,FWY
1295,,69,N,81.575,101.893,88.05,9,0.9,AC,FRENCH RIVER BR,3.2 KM S OF HWY 637 IC,FWY
1296,,69,N,101.893,114.342,69.77,7.94,2.06,AC,3.2 KM S OF HWY 637 IC,2.3KM S OF NELSON RD IC,FWY
1297,,69,N,114.342,132.207,77.26,8.15,1.31,AC,2.3KM S OF NELSON RD IC,1.3KM S OF S ENT. OF CROWN RIDGE RD,FWY
1298,,69,N,132.207,138.172,88.55,9.25,1.13,AC,1.3KM S OF S ENT. OF CROWN RIDGE RD,HWY 17,FWY
1299,,69,S,81.575,101.893,83.94,8.6,0.96,AC,FRENCH RIVER BR,3.2 KM S OF HWY 637 IC,FWY
1300,,69,S,101.893,114.342,74.81,7.9,1.34,AC,3.2 KM S OF HWY 637 IC,2.3KM S OF NELSON RD IC,FWY
1301,,69,S,114.342,132.207,75.15,7.73,1.09,AC,2.3KM S OF NELSON RD IC,1.3KM S OF S ENT. OF CROWN RIDGE RD,FWY
1302,,69,S,132.207,138.172,78.95,8.42,1.41,AC,1.3KM S OF S ENT. OF CROWN RIDGE RD,HWY 17,FWY
1303,,7,B,20.944,21.46,49.34,5.31,1.63,AC,200 M E OF MCNEELY AVE CR 29,HWY 15 (TO FRANKTOWN RD),ART
1304,,7,B,21.46,40.573,71.32,7.87,1.77,AC,HWY 15 (TO FRANKTOWN RD),PAUL'S ROAD NORTH,ART
1305,,7,B,40.573,55.07,87.25,9,1.39,AC,PAUL'S ROAD NORTH,HWY 43(PERTH) WILSON ST,ART
1306,,7,B,55.07,66.21,87.25,9,1.59,AC,HWY 43(PERTH) WILSON ST,WEMYSS RD - E JCT ANGLICAN CHURCH RD,ART
1307,,7,B,66.21,78.361,78.66,8.42,1.45,AC,WEMYSS RD - E JCT ANGLICAN CHURCH RD,LANARK RD (TO MABERLY),ART
1308,,7,B,78.361,90.999,77.96,8.33,1.44,AC,LANARK RD (TO MABERLY),HWY 38 (SHARBOT LAKE),ART
1309,,7,B,90.999,117.455,83.62,8.89,1.35,AC,HWY 38 (SHARBOT LAKE),SCOTT ROAD,ART
1310,,7,B,117.455,132.357,83.43,8.71,1.16,AC,SCOTT ROAD,HWY 41(KALADAR),ART
1311,,7,B,132.357,146.128,93.22,9.65,0.99,AC,HWY 41(KALADAR),1.1 KM W OF L & A-HASTINGS CTY BDY,ART
1312,,7,B,146.128,154.37,81.97,8.6,1.23,AC,1.1 KM W OF L & A-HASTINGS CTY BDY,HWY 37 (ACTINOLITE),ART
1313,,7,B,154.37,165.016,84.91,8.7,0.95,AC,HWY 37 (ACTINOLITE),E. JCT. HASTINGS RD. 23,ART
1314,,7,B,165.016,173.857,90.49,9.33,0.97,AC,E. JCT. HASTINGS RD. 23,440M W OF JARVIS RD.,ART
1315,,7,B,173.857,184.115,72.41,7.45,1.12,AC,440M W OF JARVIS RD.,N MALONEY ST,ART
1316,,7,B,185.44,188.079,65.36,6.68,1.14,AC,CROWE RIVER BR,450M W OF MCCLEARY RD.,ART
1317,,7,B,188.079,201.666,84.98,8.71,0.96,AC,450M W OF MCCLEARY RD.,HAVELOCK E LTS - MARY ST,ART
1318,,7,B,203.538,211.482,90.37,9.38,1.04,AC,HAVELOCK W LTS - BELMONT,NORWOOD EAST LTS.,ART
1319,,7,B,211.482,213.709,72.23,8.13,1.96,AC,NORWOOD EAST LTS.,NORWOOD WEST LTS.,ART
1320,,7,B,213.709,232.28,76.01,8.4,1.78,AC,NORWOOD WEST LTS.,HWY 28,ART
