_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
1177,,6,B,188.793,200.863,94.47,9.54,0.69,AC,MOUNT FOREST N LTS,N GREY RD 9,ART
1178,,6,B,200.863,210.167,81.37,8.53,1.22,AC,N GREY RD 9,DURHAM S LTS - DOUGLAS ST,ART
1179,,6,B,212.447,226.806,89.13,9.22,1.02,AC,DURHAM N LTS - L 24 (WATER TOWER),DORNOCH - GREY RD 25,ART
1180,,6,B,226.806,242.942,85.12,9.35,1.71,AC,DORNOCH - GREY RD 25,MCNABB ST (CHATSWORTH),ART
1181,,6,B,243.373,254.955,92.79,9.61,1,AC,HWY 10 - SYDENHAM/TORONTO STS,OWEN SOUND S LTS - FOURTH ST,ART
1182,,6,B,258.906,261.545,88,9.29,1.25,AC,OWEN SOUND W LT (9TH AVE),JCT HWY 6&21 (SPRINGMOUNT),ART
1183,,6,B,261.545,275.553,92.16,9.5,0.95,AC,JCT HWY 6&21 (SPRINGMOUNT),HEPWORTH,ART
1184,,6,B,275.553,286.869,83.28,8.89,1.4,AC,HEPWORTH,WIARTON S LT (ELM ST),ART
1185,,6,B,288.858,298.521,83.15,8.61,1.08,AC,WIARTON N LT (300 M N BRUCE RD 13),WEIRS RD,ART
1186,,6,B,298.521,318.339,93.12,9.46,0.77,AC,WEIRS RD,FERNDALE (600 M N BRUCE RD 9),ART
1187,,6,B,318.339,333.614,81.52,8.53,1.2,AC,FERNDALE (600 M N BRUCE RD 9),LINDSAY TWP RD 20,ART
1188,,6,B,333.614,361.99,95.48,9.69,0.73,AC,LINDSAY TWP RD 20,TOBERMONY (MAPLE GOLF CRESCENT),ART
1189,,6,B,361.99,363.863,82.35,8.76,1.37,AC,TOBERMONY (MAPLE GOLF CRESCENT),TOBERMORY (END OF HWY),ART
1190,,6,B,363.864,387.171,79.83,8.45,1.33,AC,TOBERMORY (END OF HWY),0.8 KM NORTH OF COWAN'S SIDE ROAD,COL
1191,,6,B,387.171,410.826,83.99,8.63,0.99,AC,0.8 KM NORTH OF COWAN'S SIDE ROAD,0.3 KM S OF 10 MILE POINT LOOKOUT,COL
1192,,6,B,410.826,427.1,90.56,9.48,1.14,AC,0.3 KM S OF 10 MILE POINT LOOKOUT,LITTLE CURRENT S LIMITS,COL
1193,,6,B,428.546,431.361,78.92,8.9,1.99,AC,0.5KM S OF LITTLE CURRENT SWING BRIDGE (SIMS ST),2.4 KM N OF LITTLE CURRENT SWING BRIDGE,COL
1194,,6,B,431.361,447.464,29.82,4.53,3.3,AC,2.4 KM N OF LITTLE CURRENT SWING BRIDGE,18.5 KM N OF LITTLE CURRENT SWING BRIDGE,COL
1195,,6,B,447.464,459.433,86.98,8.97,1,AC,18.5 KM N OF LITTLE CURRENT SWING BRIDGE,2KM S OF FOX LAKE RD.,COL
1196,,6,B,459.433,473.316,80.93,8.37,1.09,AC,2KM S OF FOX LAKE RD.,FOSTER DR (PARK ENT) W ESPANOLA,COL
1197,,6,B,477.246,479.916,81.97,8.87,1.55,AC,TUDHOPE ST,HWY 17,COL
1198,,6,N,78.231,81.16,69.79,7.56,1.6,AC,HWY 403 I/C,HWY 5 - CLAPPISON'S CORS,FWY
1199,,6,N,108.393,114.116,89.99,9.28,0.97,AC,HWY 401,CLAIR RD,FWY
1200,,6,N,114.116,120.032,82.72,8.7,1.25,AC,CLAIR RD,WELLINGTON ST IC,FWY
1201,,6,N,120.032,123.743,80.6,8.6,1.41,AC,WELLINGTON ST IC,HWY 7,FWY
1202,,6,S,78.231,81.16,72.61,7.9,1.63,AC,HWY 403 I/C,HWY 5 - CLAPPISON'S CORS,FWY
1203,,6,S,108.393,114.116,59.56,5.87,0.94,AC,HWY 401,CLAIR RD,FWY
1204,,6,S,114.116,120.032,79.45,8.33,1.24,AC,CLAIR RD,WELLINGTON ST IC,FWY
1205,,6,S,120.032,123.743,79.65,8.55,1.48,AC,WELLINGTON ST IC,HWY 7,FWY
1206,,60,B,0,0.719,83.34,9.19,1.75,AC,RENFREW - HWY 17,RENFREW - END OF ASSUMED,ART
1207,,60,B,5.908,26.13,79.87,8.36,1.22,AC,RENFREW W LTS - L14-15,DOUGLAS - S JCT RENFREW RD 5,ART
1208,,60,B,26.13,40.745,74.03,7.77,1.29,AC,DOUGLAS - S JCT RENFREW RD 5,EGANVILLE E LTS L 15-16,ART
1209,,60,B,46.1,56.203,92.51,9.59,1.01,AC,N JCT HWY 41 & 60,RENFREW RD. 30 (GOLDEN LAKE),ART
1210,,60,B,56.203,63.762,93.36,9.62,0.93,AC,RENFREW RD 30-LAKE DORE RD(N),500M EAST OF MCMILLIAN RD,ART
1211,,60,B,63.762,74.874,94.58,9.69,0.85,AC,500M EAST OF MCMILLIAN RD,RENFREW RD 512 (KILLALOE),ART
1212,,60,B,74.874,88.818,85.18,8.74,0.97,AC,RENFREW RD 512 (KILLALOE),REFREW RD 66/WILNO SOUTH RD (S),ART
1213,,60,B,88.818,98.122,64.99,7.1,1.69,AC,REFREW RD 66/WILNO SOUTH RD (S),BARRY'S BAY E LTS - SHERWOOD TWP L184-185,ART
1214,,60,B,99.791,106.665,63.74,6.67,1.34,AC,BARRY'S BAY W LTS L 178-179,OPEONGO RD - E JCT (N),ART
1215,,60,B,106.665,113.75,55.38,5.87,1.5,AC,OPEONGO RD - E JCT (N),RENFREW NIPPISSING CTY BDY,ART
1216,,60,B,113.75,127.788,68.07,7.36,1.59,AC,RENFREW NIPPISSING CTY BDY,600 M WEST SEC HWY 523,ART
1217,,60,B,127.788,146.12,93.59,9.57,0.84,AC,600 M WEST SEC HWY 523,HWY 127,ART
1218,,60,B,146.12,173.607,93.81,9.65,0.91,AC,HWY 127,KEARNEY CREEK BRIDGE,ART
1219,,60,B,173.607,187.591,93.49,9.62,0.91,AC,KEARNEY CREEK BRIDGE,ALGONQUIN PK STN RD (CACHE LAKE RD),ART
1220,,60,B,187.591,211.498,81.55,8.4,1.04,AC,ALGONQUIN PK STN RD (CACHE LAKE RD),ALGONQUIN PK W GATES,ART
1221,,60,B,211.498,221.152,94.1,9.71,0.94,AC,ALGONQUIN PK W GATES,OXTONGUE RIVER BR,ART
1222,,60,B,221.152,232.12,91.64,9.53,1.05,AC,OXTONGUE RIVER BR,JCT HWY 35,ART
1223,,60,B,232.12,247.329,91.8,9.59,1.1,AC,JCT HWY 35,HIDDEN VALLEY RD,ART
1224,,60,B,247.329,253.789,87.46,9.04,1.02,AC,HIDDEN VALLEY RD,0.5 KM W OF MUSKOKA ROAD 3,ART
1225,,60,B,253.789,255.742,85.75,9,1.2,AC,0.5 KM W OF MUSKOKA ROAD 3,HIGHWAY 11 (HUNTSVILLE),ART
1226,,61,B,0,20.834,87.14,9.23,1.29,AC,PIGEON R - INTERNATIONAL BR,0.4 KM NORTH OF JARVIS BAY ROAD,ART
1227,,61,B,20.834,39.645,60.18,6.84,2.02,AC,0.4 KM NORTH OF JARVIS BAY ROAD,0.4 KM SOUTH OF HWY 130,ART
1228,,61,B,39.645,53.591,74.42,8.11,1.65,AC,0.4 KM SOUTH OF HWY 130,0.7 KM N OF CHIPPEWA RD (HWY 61B),ART
1229,,61,B,53.591,58.096,57.26,7.07,2.68,AC,0.7 KM N OF CHIPPEWA RD (HWY 61B),ARTHUR ST,ART
1230,,61,B,58.096,61.109,70.21,7.9,1.96,AC,ARTHUR ST,HARBOUR EXPRESSWAY,ART
1231,,62,B,0.505,12.171,87.25,9,1.49,AC,BLOOMFIELD (W LTS),0.2 KM S OF PRINCE EDWARD RD 14 (CROFTON),ART
1232,,62,B,12.171,26.717,86.67,9.27,1.4,AC,0.2 KM S OF PRINCE EDWARD RD 14 (CROFTON),BELLEVILLE S LTS (0.5 KM S OF W JCT HWY 2),ART
1233,,62,B,32.087,37.426,86.14,9.08,1.25,AC,HWY 401 (BELLEVILLE),800M N OF ASHLEY ST,ART
1234,,62,B,37.426,40.397,91.69,9.51,1.02,AC,800M N OF ASHLEY ST,300M N HASTINGS RD 14,ART
1235,,62,B,40.397,57.2,91.55,9.36,0.86,AC,300M N HASTINGS RD 14,1.0 KM S OF SLAB ST (IVANHOE),ART
1236,,62,B,57.2,69.493,70.84,7.75,1.69,AC,1.0 KM S OF SLAB ST (IVANHOE),MADOC S LTS-1.4 KM N OF MOIRA LAKE BR,ART
1237,,62,B,71.14,85.987,91.74,9.41,0.9,AC,MADOC N. LTS. (HWY 7),1.2 KM S OF BANNOCKBURN RD,ART
1238,,62,B,85.987,101.426,77.1,8.25,1.46,AC,1.2 KM S OF BANNOCKBURN RD,5.3 KM N OF CLEVELAND RD,ART
1239,,62,B,101.426,119.032,74.96,8.1,1.56,AC,5.3 KM N OF CLEVELAND RD,0.3 KM S OF HASTINGS CTY RD 620,ART
1240,,62,B,119.032,133.93,94.5,9.66,0.83,AC,0.3 KM S OF HASTINGS CTY RD 620,0.3 KM S OF DETLOR RD (L'AMBLE),ART
1241,,62,B,133.93,139.96,92.44,9.73,1.19,AC,0.3 KM S OF DETLOR RD (L'AMBLE),BANCROFT S LTS (O.3 KM N OF QUARRY RD),ART
1242,,62,B,147.312,157.575,87.25,9,1.48,AC,BANCROFT N LIMITS (2.3 KM N OF EAGLES NEST RD,0.6 KM N OF HICKEY SETTLMENT RD,ART
1243,,62,B,157.575,165.77,87.22,9.18,1.22,AC,0.6 KM N OF HICKEY SETTLMENT RD,JUNCTION HIGHWAY 127 (MAYNOOTH),ART
1244,,63,B,5.4,24.305,67.15,7.79,2.23,AC,NORTH BAY-LEES RD,16.7KM S OF HWY 533,COL
1245,,63,B,24.305,42.198,82.53,8.83,1.43,AC,16.7KM S OF HWY 533,1.1 KM N JCT HWY 533,COL
1246,,63,B,42.198,65.608,46.28,5.33,2.06,AC,1.1 KM N JCT HWY 533,END OF HWY,COL
1247,,64,B,0,10.483,91.87,9.44,0.91,AC,HWY 69,0.6KM E OF MOONLIGHT BAY RD. /PINE BEACH RD.,LOC
1248,,64,B,10.483,18.35,91.3,9.41,0.95,AC,0.6KM E OF MOONLIGHT BAY RD. /PINE BEACH RD.,SEC HWY 528,LOC
1249,,64,B,18.35,22.455,48.06,5.55,2.09,AC,SEC HWY 528,0.8 KM N OF SEC HWY 535,LOC
1250,,64,B,22.455,41.158,46.07,5.25,1.99,AC,0.8 KM N OF SEC HWY 535,19.5 KM N OF SEC HWY 535,LOC
1251,,64,B,41.158,58.626,50.89,5.99,2.24,AC,19.5 KM N OF SEC HWY 535,NORTHWEST BAY BR (LAVIGNE BR),LOC
1252,,64,B,58.626,72.05,53.29,6.02,1.96,AC,NORTHWEST BAY BR (LAVIGNE BR),JCT HWY 17,LOC
1253,,64,B,89.506,110.45,66.81,7,1.33,AC,STURGEON FALLS N LTS,FIELD-SEC HWY 539,LOC
1254,,64,B,110.45,122.632,90.22,9.2,0.85,AC,FIELD-SEC HWY 539,ISLAND LAKE ROAD,LOC
1255,,64,B,122.632,145.05,95.11,9.64,0.72,AC,ISLAND LAKE ROAD,JCT HWY 11,LOC
1256,,65,B,0,21.939,85.6,8.8,0.98,AC,QUEBEC-ONTARIO PROV BDY,JCT ARMSTRONG ST (NEW LISKEARD) AND HWY 65,COL
1257,,65,B,21.939,22.739,49.4,6.06,2.52,AC,JCT ARMSTRONG ST (NEW LISKEARD) AND HWY 65,N JCT HWY 65 AND HWY 11,COL
1258,,65,B,25.439,47.969,69.21,7.47,1.57,AC,S JCT HWY 65 AND HWY 11,KERNS TWP RD C 3-4,LOC
1259,,65,B,47.969,60.206,93.74,9.65,0.92,AC,KERNS TWP RD C 3-4,HENWOOD TWP RD L10-11-KENABEEK RD,LOC
1260,,65,B,60.206,74.91,95.03,9.61,0.7,AC,HENWOOD TWP RD L10-11-KENABEEK RD,1KM W OF BARBER CANE TWP. RD (BARBER TWP RD 1),LOC
1261,,65,B,74.91,89.293,96.31,9.68,0.6,AC,1KM W OF BARBER CANE TWP. RD (BARBER TWP RD 1),ELK LAKE-E JCT SEC HWY 560,LOC
1262,,65,B,89.293,108.012,58.98,7.03,2.41,AC,ELK LAKE-E JCT SEC HWY 560,SYDNEY CK BR,LOC
1263,,65,B,108.012,123.339,87.35,9.3,1.35,AC,SYDNEY CK BR,HWY 66,LOC
1264,,66,B,0,19.9,78.86,8.55,1.58,AC,QUEBEC-ONTARIO PROV BDY,2.3 KM W OF SEC HWY 624,COL
1265,,66,B,19.9,43.027,90.6,9.68,1.37,AC,2.3 KM W OF SEC HWY 624,KIRKLAND LAKE E LTS-0.3KM E OF BURNSIDE DR,COL
1266,,66,B,46.659,59.22,69.84,7.76,1.83,AC,CHAPUT HUGHES ROAD,HIGHWAY 11,COL
1267,,66,B,59.22,76.512,81.24,8.69,1.43,AC,HIGHWAY 11,17.2KM W OF HWY 11(SWASTIKA TREE NURSERY RD),COL
1268,,66,B,76.512,88.802,75.14,8.39,1.89,AC,17.2KM W OF HWY 11(SWASTIKA TREE NURSERY RD),10.6 KM E OF HWY 65,COL
1269,,66,B,88.802,104.02,92.74,9.63,1.03,AC,10.6 KM E OF HWY 65,SEC HWY 566,COL
1270,,67,B,0,8.394,92.23,9.48,0.91,AC,N JCT HWY 11 (PORQUIS JCT),2.1KM E OF GENEST RD N(IROQUIOS FALLS E LTS),LOC
1271,,67,B,8.394,9.216,72.98,8.24,1.99,AC,2.1KM E OF GENEST RD N(IROQUIOS FALLS E LTS),MAIN ST / RAILWAY ST,LOC
1272,,67,B,9.216,9.9,6.95,4.08,5.8,AC,MAIN ST / RAILWAY ST,DE TROYES AVE,LOC
1273,,69,B,0,19.62,66.25,6.86,1.23,AC,1.7KM N OF HWY 559,HUNTSVILLE-SUDBURY DIST BDY,FWY
1274,,69,B,19.62,46.287,61.47,6.51,1.45,AC,HUNTSVILLE-SUDBURY DIST BDY,N JCT SEC HWY 529,FWY
1275,,69,B,46.287,64.285,75.02,7.74,1.12,AC,N JCT SEC HWY 529,SEC HWY 522,FWY
1276,,69,B,64.285,76.663,89.49,9.09,0.81,AC,SEC HWY 522,FRENCH RIVER BR,FWY
1277,,69,B,76.663,81.575,95.75,9.62,0.61,AC,FRENCH RIVER BR,3.2 KM S OF HWY 637 IC,FWY
1278,,69,N,81.575,101.893,88.91,9.06,0.85,AC,FRENCH RIVER BR,3.2 KM S OF HWY 637 IC,FWY
1279,,69,N,101.893,114.342,67.55,7.48,1.8,AC,3.2 KM S OF HWY 637 IC,2.3KM S OF NELSON RD IC,FWY
1280,,69,N,114.342,132.207,76.1,7.87,1.13,AC,2.3KM S OF NELSON RD IC,1.3KM S OF S ENT. OF CROWN RIDGE RD,FWY
1281,,69,N,132.207,138.172,88.97,9.29,1.12,AC,1.3KM S OF S ENT. OF CROWN RIDGE RD,HWY 17,FWY
1282,,69,S,81.575,101.893,83.27,8.94,1.46,AC,FRENCH RIVER BR,3.2 KM S OF HWY 637 IC,FWY
1283,,69,S,101.893,114.342,76.68,8.05,1.27,AC,3.2 KM S OF HWY 637 IC,2.3KM S OF NELSON RD IC,FWY
1284,,69,S,114.342,132.207,75.15,7.73,1.09,AC,2.3KM S OF NELSON RD IC,1.3KM S OF S ENT. OF CROWN RIDGE RD,FWY
1285,,69,S,132.207,138.172,78.95,8.42,1.41,AC,1.3KM S OF S ENT. OF CROWN RIDGE RD,HWY 17,FWY
1286,,7,B,20.944,21.46,41.42,5.16,2.5,AC,200 M E OF MCNEELY AVE CR 29,HWY 15 (TO FRANKTOWN RD),ART
1287,,7,B,21.46,40.573,72.75,7.92,1.64,AC,HWY 15 (TO FRANKTOWN RD),PAUL'S ROAD NORTH,ART
1288,,7,B,40.573,55.07,77.69,8.25,1.38,AC,PAUL'S ROAD NORTH,HWY 43(PERTH) WILSON ST,ART
1289,,7,B,55.07,66.21,67.76,7.33,1.6,AC,HWY 43(PERTH) WILSON ST,WEMYSS RD - E JCT ANGLICAN CHURCH RD,ART
1290,,7,B,66.21,78.361,79.54,8.49,1.42,AC,WEMYSS RD - E JCT ANGLICAN CHURCH RD,LANARK RD (TO MABERLY),ART
1291,,7,B,78.361,90.999,80.54,8.57,1.38,AC,LANARK RD (TO MABERLY),HWY 38 (SHARBOT LAKE),ART
1292,,7,B,90.999,117.455,85.05,9.03,1.33,AC,HWY 38 (SHARBOT LAKE),SCOTT ROAD,ART
1293,,7,B,117.455,132.357,86.56,9.06,1.17,AC,SCOTT ROAD,HWY 41(KALADAR),ART
1294,,7,B,132.357,146.128,93.58,9.64,0.93,AC,HWY 41(KALADAR),1.1 KM W OF L & A-HASTINGS CTY BDY,ART
1295,,7,B,146.128,154.37,82.21,8.6,1.19,AC,1.1 KM W OF L & A-HASTINGS CTY BDY,HWY 37 (ACTINOLITE),ART
1296,,7,B,154.37,165.016,86.26,8.86,0.97,AC,HWY 37 (ACTINOLITE),E. JCT. HASTINGS RD. 23,ART
1297,,7,B,165.016,173.857,89.3,9.19,0.96,AC,E. JCT. HASTINGS RD. 23,440M W OF JARVIS RD.,ART
1298,,7,B,173.857,184.115,73.89,7.6,1.1,AC,440M W OF JARVIS RD.,N MALONEY ST,ART
1299,,7,B,185.44,188.079,74.86,7.79,1.2,AC,CROWE RIVER BR,450M W OF MCCLEARY RD.,ART
1300,,7,B,188.079,201.666,86.9,8.91,0.94,AC,450M W OF MCCLEARY RD.,HAVELOCK E LTS - MARY ST,ART
1301,,7,B,203.538,211.482,91.28,9.49,1.05,AC,HAVELOCK W LTS - BELMONT,NORWOOD EAST LTS.,ART
1302,,7,B,211.482,213.709,73.85,8.02,1.61,AC,NORWOOD EAST LTS.,NORWOOD WEST LTS.,ART
1303,,7,B,213.709,232.28,74.1,8.15,1.73,AC,NORWOOD WEST LTS.,HWY 28,ART
1304,,7,B,232.28,236.558,86.92,8.91,0.94,AC,HWY 28,DRUMMOND LINE,ART
1305,,7,B,236.558,239.57,64.71,6.77,1.33,AC,DRUMMOND LINE,LANSDOWNE ST (PETERBOROUGH),ART
1306,,7,B,252.24,255.835,81.63,8.71,1.4,AC,1.1 KM W OF CO RD 28 IC,PETERBOROUGH RD 15 (SCOTTS CORNERS),ART
1307,,7,B,255.835,257.275,67.84,7.23,1.47,AC,PETERBOROUGH RD 15 (SCOTTS CORNERS),PETERBOROUGH ROAD 5,ART
1308,,7,B,257.275,260.314,62.83,7.14,2.03,AC,PETERBOROUGH ROAD 5,PETERBOROUGH RD 3 PARKHILL RD,ART
1309,,7,B,260.314,264.649,80.07,8.56,1.43,AC,PETERBOROUGH RD 3 PARKHILL RD,PETERBOROUGH RD 1 (FOWLERS CORNERS),ART
1310,,7,B,264.649,273.364,77.25,8.16,1.33,AC,VICTORIA RD 26 (FOWLERS CORNERS),OMEMEE E LTS L 8-9,ART
1311,,7,B,276.067,289.254,51.93,5.73,1.79,AC,OMEMEE W LTS EMILY TWP L4,KAWARTHA LAKES RD 36,ART
1312,,7,B,289.254,292.153,58.19,6.44,1.81,AC,KAWARTHA LAKES RD 36,KAWARTHA LKS RD 4 ANGELINE ST.,ART
1313,,7,B,292.153,305.08,78.38,8.06,1.06,AC,KAWARTHA LKS RD 4 ANGELINE ST.,0.6 KM E OF VICTORIA RD 6 (OAKWOOD),ART
1314,,7,B,305.08,314.222,68.95,7.29,1.39,AC,0.6 KM E OF VICTORIA RD 6 (OAKWOOD),VICTORIA CTY-DURHAM REG BDY-DURHAM RD 2,ART
1315,,7,B,314.222,321.236,86.77,9.11,1.2,AC,VICTORIA CTY-DURHAM REG BDY-DURHAM RD 2,N JCT HWY 12,ART
1316,,7,B,321.236,330.277,87.25,9,1.33,AC,N JCT HWY 12,BLACKWATER (BROCK 2ND LINE),ART
1317,,7,B,330.277,338.987,89.65,9.3,1.04,AC,BLACKWATER (BROCK 2ND LINE),HWY 47,ART
1318,,7,B,338.987,346.104,89.09,9.25,1.06,AC,HWY 47,MANCHESTER - HWY 7A,ART
1319,,7,B,346.104,359.04,91.13,9.38,0.94,AC,MANCHESTER - HWY 7A,QUEEN ST,ART
1320,,7,B,359.04,360.283,68.03,8.18,2.58,AC,QUEEN ST,WHITBY-S JCT HWY 12-BROOKLIN,ART
1321,,7,B,360.283,372.763,85.89,9.26,1.5,AC,WHITBY-S JCT HWY 12-BROOKLIN,PICKERING-DURHAM RD 1-BROCK RD,ART
1322,,7,B,372.763,379.73,70.83,7.73,1.67,AC,PICKERING-DURHAM RD 1-BROCK RD,DURHAM REG. BDRY RD 30,ART
1323,,7,B,379.73,382.465,75.24,8.39,1.87,AC,DURHAM REG. BDRY RD 30,REESOR RD,ART
1324,,7,B,445.202,447.3,84.79,9.3,1.69,AC,PEEL/HALTON BDY,HALTON HILLS - HALL RD (S),COL
1325,,7,B,452.318,457.187,90.08,9.42,1.13,AC,HALTON RD 32 (ONTARIO ST),TRAFALGAR RD N,COL
1326,,7,B,457.187,462.876,89.5,9.39,1.17,AC,TRAFALGAR RD N,CHURCHILL RD (ACTON E LTS),COL
1327,,7,B,464.889,471.623,92.48,9.48,0.88,AC,N. JCT. HWY 25,0.2 KM EAST OF ERAMOSA/MILTON SIDEROAD,COL
1328,,7,B,471.623,475.875,74.08,8.53,2.2,AC,0.2 KM EAST OF ERAMOSA/MILTON SIDEROAD,ROCKWOOD W LT (FALLS ST),COL
1329,,7,B,475.875,482.525,87.13,9.15,1.2,AC,ROCKWOOD W LT (FALLS ST),GUELPH E LTS,COL
1330,,7,B,496.116,505.286,91.89,9.47,0.95,AC,GUELPH W LT,300 M W REG RD 66 (SPITZIG RD),ART
1331,,7,B,539.172,546.798,90.26,9.16,0.79,AC,400 M W WATERLOO RD 1,PERTH RD 107 (SHAKESPEARE),ART
1332,,7,B,546.798,552.572,90.33,9.46,1.14,AC,PERTH RD 107 (SHAKESPEARE),2.9 KM E STRATFORD E LT,ART
1333,,7,B,562.495,571.447,93.49,9.58,0.87,AC,STRATFORD S LT (LINE 29/ GIBB RD),PERTH RD 9,ART
1334,,7,B,571.447,587.792,90.43,9.37,1.02,AC,PERTH RD 9,357 M W MIDDLESESEX RD 50,ART
1335,,7,B,587.792,597.819,90.55,9.35,0.98,AC,357 M W MIDDLESESEX RD 50,HWY 4 (ELGINFIELD),ART
1336,,7,E,0,6.808,88.28,9.18,1.08,AC,HWY 417 & HWY 17 IC,4.3 W OF HAZELDEAN RD,FWY
1337,,7,E,6.808,17.144,90.41,9.25,0.88,AC,4.3 W OF HAZELDEAN RD,1.3KM EAST OF CO. RD 17,FWY
1338,,7,E,17.144,20.944,73.69,7.7,1.25,AC,1.3KM EAST OF CO. RD 17,200 M E OF MCNEELY AVE CR 29,FWY
1339,,7,E,239.57,247.78,70.91,7.73,1.66,AC,LANSDOWNE ST (PETERBOROUGH),500 M E OF CO RD 11 (AIRPORT RD) IC,FWY
1340,,7,E,247.78,252.24,89.99,9.55,1.3,AC,500 M E OF CO RD 11 (AIRPORT RD) IC,1.1 KM W OF CO RD 28 IC,FWY
1341,,7,E,516.072,520.056,91.5,9.5,1.04,AC,422 M E COURTLAND IC,800 M W FISCHER HALLMAN,FWY
1342,,7,E,520.056,526.203,85.65,8.85,1.04,AC,800 M W FISCHER HALLMAN,WATERLOO RD 12,FWY
1343,,7,E,526.203,531.786,90.2,9.29,0.96,AC,WATERLOO RD 12,880 M W REG RD 51 IC,FWY
1344,,7,E,531.786,539.172,87.86,9.14,1.09,AC,880 M W REG RD 51 IC,400 M W WATERLOO REG RD 1,FWY
1345,,7,E,552.572,555.275,92.5,9.62,1.05,AC,2.9 KM E STRATFORD E LT,STRATFORD E LT,ART
1346,,7,N,510.799,516.072,82.96,8.73,1.25,AC,HWY 85,422 M E COURTLAND IC,FWY
1347,,7,S,510.799,516.072,86.62,9.08,1.18,AC,HWY 85,422 M E COURTLAND IC,FWY
1348,,7,W,0,6.808,86.78,8.94,0.99,AC,HWY 417 & HWY 17 IC,4.3 W OF HAZELDEAN RD,FWY
1349,,7,W,6.808,17.144,90.55,9.35,0.98,AC,4.3 W OF HAZELDEAN RD,1.3KM EAST OF CO. RD 17,FWY
1350,,7,W,17.144,20.944,86.7,8.99,1.06,AC,1.3KM EAST OF CO. RD 17,200 M E OF MCNEELY AVE CR 29,FWY
1351,,7,W,239.57,247.78,69.42,7.43,1.5,AC,LANSDOWNE ST (PETERBOROUGH),1.1 KM E OF CO RD 11 (AIRPORT RD ) IC,FWY
1352,,7,W,247.78,252.24,89.71,9.26,0.99,AC,1.1 KM E OF CO RD 11 (AIRPORT RD ) IC,700 M W OF CO RD 28 IC,FWY
1353,,7,W,516.072,520.056,90.78,9.47,1.1,AC,422 M E COURTLAND IC,800 M W FISCHER HALLMAN,FWY
1354,,7,W,520.056,526.203,84.88,9.03,1.35,AC,800 M W FISCHER HALLMAN,WATERLOO RD 12,FWY
1355,,7,W,526.203,531.786,90.94,9.38,0.97,AC,WATERLOO RD 12,880 M W OF REG RD 51 IC,FWY
1356,,7,W,531.786,539.172,79.39,8.16,1.04,AC,880 M W OF REG RD 51 IC,400 M W WATERLOO RD 1,FWY
1357,,7,W,552.572,555.275,92.1,9.59,1.06,AC,2.9 KM E STRATFORD E LT,STRATFORD E LT,ART
1358,,7036,B,0,4.4,46.73,7.38,5.89,ST,S JCT HWY 11 NEWMARKET TWP RD C 5-6,NEWMARKET TWP RD L 10 C 5,LOC
1359,,7037,B,0,9.5,67.86,7.77,2.7,ST,S JCT 11 - HANNA TWP RD L 5,N JCT 11 - LA MARCHE TWP RD C 2-3,LOC
1360,,7041,B,0,1.3,53.01,7.8,4.12,AC,S JCT HWY 6 - WHITEFISH FALLS,N JCT HWY 6,LOC
1361,,7044,B,0,8.262,51.88,7.3,4.83,ST,HWY 144 - WINDY LAKE,8.3KM N OF HWY 144,LOC
1362,,71,B,40.29,64.022,48.55,5.2,1.6,AC,W JCT HWY 11,5.5 KM N OF SEC HWY 600 & 615,ART
1363,,71,B,64.022,66.113,56.84,6.28,1.79,AC,5.5 KM N OF SEC HWY 600 & 615,7.6 KM N OF SEC HWY 600 & 615,ART
1364,,71,B,66.113,94.707,73.59,7.56,1.1,AC,7.6 KM N OF SEC HWY 600 & 615,NESTOR FALLS BR,ART
1365,,71,B,94.707,122.468,86.44,9.05,1.17,AC,NESTOR FALLS BR,9.5 KM N OF WHITEFISH BAY RD (BAIT FARM),ART
1366,,71,B,122.468,145.739,81.39,8.4,1.06,AC,9.5 KM N OF WHITEFISH BAY RD (BAIT FARM),6.5 KM N OF SIOUX NARROWS BR,ART
1367,,71,B,145.739,172.865,66.42,7.36,1.81,AC,6.5 KM N OF SIOUX NARROWS BR,.5 KM S OF ANDY LAKE RD,ART
1368,,71,B,172.865,194.36,88.56,9.59,1.54,AC,.5 KM S OF ANDY LAKE RD,JUNCTION HIGHWAY 17 (LONGBOW CORNERS),ART
1369,,7146,E,0,1.683,77.46,8.93,2.22,AC,HWY 140,WELLINGTON ST,ART
1370,,7146,W,0,1.683,80.42,8.89,1.78,AC,HWY 140,WELLINGTON ST,ART
1371,,7186,B,0,0.8,49.85,6.05,2.01,CO,NIAGARA ROAD 70 (THOROLD),THOROLD - HWY 58 - DAVIS DR,ART
1372,,7189,B,0,2.07,74.17,8.54,2.2,AC,QEW IC-HAMILTON,RAMPS TO HWY 2 - HAMILTON,ART
1373,,72,B,0,35.71,62.95,6.69,1.47,AC,HWY 17,3.0 KM N OF KATHLYN LK RD,COL
1374,,72,B,35.71,60.47,74.2,8.19,1.77,AC,3.0 KM N OF KATHLYN LK RD,PATRICIA CORS - SEC HWY 664,COL
1375,,72,B,60.47,67.14,50.22,6.01,2.35,AC,PATRICIA CORS - SEC HWY 664,SIOUX LOOKOUT S LTS,COL
1376,,72,B,67.14,68.482,56.06,6.64,2.33,AC,ED ARIANO BYPASS(E) - FIRST AVE(N),JCT 642/516,COL
